size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,7790,6648,3932,4620,4468,4853,4464,4344,4395,4272,4256,4146,4235,4211,4241,4207,4090,4079,4083,4135,3925
4,2211,2019,1182,1406,1356,1456,1436,1315,1268,1252,1220,1269,1185,1228,1214,1242,1169,1239,1219,1215,1179
5,681,626,356,446,462,461,418,407,390,378,370,375,327,406,393,387,359,351,361,318,323
6,205,190,125,162,154,180,170,163,110,102,136,116,110,132,129,126,121,139,129,103,108
7,82,76,64,70,78,103,64,52,43,45,38,40,44,48,36,43,38,42,40,33,41
8,38,30,26,26,42,43,33,25,17,27,21,20,17,24,16,19,16,17,16,13,16
9,16,17,15,13,16,16,17,13,7,4,8,6,18,7,10,6,5,7,8,4,3
10,6,9,7,4,13,11,14,5,2,2,3,3,6,6,5,4,5,2,3,2,4
11,6,9,6,4,17,16,6,9,6,1,5,2,3,1,4,1,0,1,1,2,1
12,1,1,7,1,7,3,2,4,6,0,0,2,1,2,1,1,5,4,1,1,2
13,2,0,1,1,6,3,3,3,3,3,1,1,0,1,0,3,0,0,0,1,0
14,1,0,1,2,2,3,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0
15,0,0,1,0,1,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0
16,0,0,0,0,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
