ID,PC1,PC2,name
chromosome_GCF_000005845.2_ASM584v2,17.66831589150534,-7.009448164497664,chromosome_GCF_000005845.2_ASM584v2
chromosome_GCF_000009045.1_ASM904v1,34.34449137695222,15.477997248889334,chromosome_GCF_000009045.1_ASM904v1
chromosome_GCF_000013425.1_ASM1342v1,-18.01413226051959,3.498604015666635,chromosome_GCF_000013425.1_ASM1342v1
chromosome_GCF_000006765.1_ASM676v1,8.284866394967391,2.1015478972614665,chromosome_GCF_000006765.1_ASM676v1
chromosome_GCF_000195955.2_ASM19595v2,-23.43954826327721,-1.031293291910894,chromosome_GCF_000195955.2_ASM19595v2
chromosome_GCF_000006945.2_ASM694v2,43.555091027877204,-3.762922494990182,chromosome_GCF_000006945.2_ASM694v2
plasmid_pSLT_GCF_000006945.2_ASM694v2,-29.303668952227227,-8.804653909792915,plasmid_pSLT_GCF_000006945.2_ASM694v2
chromosome_GCF_018885085.1_ASM1888508v1,1.1803845076997415,60.383442586897914,chromosome_GCF_018885085.1_ASM1888508v1
plasmid_unnamed_GCF_018885085.1_ASM1888508v1,-29.80693871268269,-8.85478226374112,plasmid_unnamed_GCF_018885085.1_ASM1888508v1
chromosome_GCF_009769205.1_ASM976920v1,0.16071017087480055,16.78457150586031,chromosome_GCF_009769205.1_ASM976920v1
plasmid_pLcDC21.1_1_GCF_009769205.1_ASM976920v1,-28.531681482496293,-9.010842920076199,plasmid_pLcDC21.1_1_GCF_009769205.1_ASM976920v1
chromosome_1_GCF_008369605.1_ASM836960v1,95.97549059216291,-18.06788722041266,chromosome_1_GCF_008369605.1_ASM836960v1
chromosome_2_GCF_008369605.1_ASM836960v1,5.777628266995016,-8.39244886130139,chromosome_2_GCF_008369605.1_ASM836960v1
plasmid_unnamed_GCF_008369605.1_ASM836960v1,-26.471672453312028,-9.936385078002347,plasmid_unnamed_GCF_008369605.1_ASM836960v1
chromosome_GCF_017821535.1_ASM1782153v1,-28.412122053666373,-7.968126529455729,chromosome_GCF_017821535.1_ASM1782153v1
plasmid_pMT5135_GCF_017821535.1_ASM1782153v1,-29.609334967738647,-8.828939623751662,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
chromosome_GCF_000022005.1_ASM2200v1,6.6421209168853625,-6.578432896642938,chromosome_GCF_000022005.1_ASM2200v1
