ID,PC1,PC2,name
chromosome_GCF_000005845.2_ASM584v2,32.655117486139645,1.11883625830648,chromosome_GCF_000005845.2_ASM584v2
chromosome_GCF_000009045.1_ASM904v1,32.394030189384814,-31.150154993939026,chromosome_GCF_000009045.1_ASM904v1
chromosome_GCF_000013425.1_ASM1342v1,-24.832731992107366,-4.037376765086317,chromosome_GCF_000013425.1_ASM1342v1
chromosome_GCF_000006765.1_ASM676v1,37.346539097250194,-2.687772760883315,chromosome_GCF_000006765.1_ASM676v1
chromosome_GCF_000195955.2_ASM19595v2,-34.44286281925468,7.791009833346188,chromosome_GCF_000195955.2_ASM19595v2
chromosome_GCF_000006945.2_ASM694v2,57.4732500587925,-6.641504389685301,chromosome_GCF_000006945.2_ASM694v2
plasmid_pSLT_GCF_000006945.2_ASM694v2,-38.095010956747394,11.2772390691865,plasmid_pSLT_GCF_000006945.2_ASM694v2
chromosome_GCF_018885085.1_ASM1888508v1,-15.250805009814005,-51.24565581882573,chromosome_GCF_018885085.1_ASM1888508v1
plasmid_unnamed_GCF_018885085.1_ASM1888508v1,-38.99575291881484,11.831856896318332,plasmid_unnamed_GCF_018885085.1_ASM1888508v1
chromosome_GCF_009769205.1_ASM976920v1,-7.69335832379671,-23.9168330998136,chromosome_GCF_009769205.1_ASM976920v1
plasmid_pLcDC21.1_1_GCF_009769205.1_ASM976920v1,-37.34680809202657,11.669648638410896,plasmid_pLcDC21.1_1_GCF_009769205.1_ASM976920v1
chromosome_1_GCF_008369605.1_ASM836960v1,120.30474902009979,24.365558976556578,chromosome_1_GCF_008369605.1_ASM836960v1
chromosome_2_GCF_008369605.1_ASM836960v1,1.5407087952301253,6.992264963103728,chromosome_2_GCF_008369605.1_ASM836960v1
plasmid_unnamed_GCF_008369605.1_ASM836960v1,-34.74094929338005,12.21413740957972,plasmid_unnamed_GCF_008369605.1_ASM836960v1
chromosome_GCF_017821535.1_ASM1782153v1,-35.74134671057036,9.688750907136304,chromosome_GCF_017821535.1_ASM1782153v1
plasmid_pMT5135_GCF_017821535.1_ASM1782153v1,-38.665093739522646,11.712413132178897,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
chromosome_GCF_000022005.1_ASM2200v1,24.090325209137607,11.017581744109748,chromosome_GCF_000022005.1_ASM2200v1
