ID,PC1,PC2,name
chromosome_GCF_000005845.2_ASM584v2,0.7059904877900932,0.226274029749775,chromosome_GCF_000005845.2_ASM584v2
chromosome_GCF_000009045.1_ASM904v1,1.4891496283754502,-0.13932061324456013,chromosome_GCF_000009045.1_ASM904v1
chromosome_GCF_000013425.1_ASM1342v1,-0.267698201254892,0.03500035731554821,chromosome_GCF_000013425.1_ASM1342v1
chromosome_GCF_000006765.1_ASM676v1,0.7129607351563207,0.3955940706766382,chromosome_GCF_000006765.1_ASM676v1
chromosome_GCF_000195955.2_ASM19595v2,1.8685062062389097,-0.7622518135441791,chromosome_GCF_000195955.2_ASM19595v2
chromosome_GCF_000006945.2_ASM694v2,0.08495708724150601,0.01357580278526095,chromosome_GCF_000006945.2_ASM694v2
plasmid_pSLT_GCF_000006945.2_ASM694v2,-1.015641655298458,-0.15364608780331684,plasmid_pSLT_GCF_000006945.2_ASM694v2
chromosome_GCF_018885085.1_ASM1888508v1,0.9669248454299176,0.18289275290657736,chromosome_GCF_018885085.1_ASM1888508v1
plasmid_unnamed_GCF_018885085.1_ASM1888508v1,-1.1937690902175464,0.1031808195004294,plasmid_unnamed_GCF_018885085.1_ASM1888508v1
chromosome_GCF_009769205.1_ASM976920v1,-0.08138543945529912,-0.5428298809668555,chromosome_GCF_009769205.1_ASM976920v1
plasmid_pLcDC21.1_1_GCF_009769205.1_ASM976920v1,-1.2688689812679999,-0.5806347095092392,plasmid_pLcDC21.1_1_GCF_009769205.1_ASM976920v1
chromosome_1_GCF_008369605.1_ASM836960v1,0.8572188982294714,-0.6101054076698686,chromosome_1_GCF_008369605.1_ASM836960v1
chromosome_2_GCF_008369605.1_ASM836960v1,-0.4169587669539736,0.5212696837544407,chromosome_2_GCF_008369605.1_ASM836960v1
plasmid_unnamed_GCF_008369605.1_ASM836960v1,-0.9430877284491291,-0.8036008448379833,plasmid_unnamed_GCF_008369605.1_ASM836960v1
chromosome_GCF_017821535.1_ASM1782153v1,-0.9318803278254151,0.9327339773988603,chromosome_GCF_017821535.1_ASM1782153v1
plasmid_pMT5135_GCF_017821535.1_ASM1782153v1,-1.2449485458956828,-0.13374670839528086,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
chromosome_GCF_000022005.1_ASM2200v1,0.6785308481567272,1.3156145718837546,chromosome_GCF_000022005.1_ASM2200v1
