size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,0.7444518693067914,0.8994960707615323,0.900789756530679,0.9033427867404342,0.9870886547963084,1.0408086683240303,0.9815784552085282,1.0236478576445798,0.9913740565374338,1.011514240060156,1.0187121887164095,1.0191306794204529,1.0212366977638179,1.011384571779489,0.9973679263019365,0.99231277117525,0.9941084979026252,1.0325049607861665,1.0193223054809368,1.0178090604185366,1.0169249786060663
4,0.7372570341171674,0.8998777340035321,0.9453237410071943,0.9142652586361195,1.0008950948800572,1.0672799422799424,1.0524986469420892,1.048151487826871,1.0234887108521487,1.0271394970146552,1.0144717800289436,1.0632519139628145,1.001628664495114,0.9755429822960394,1.0010970927043334,1.0296687295231162,0.9936513694902956,1.066739407164939,1.003617945007236,1.1023434639326255,1.0529970760233918
5,0.7427821522309711,0.9372006386375732,1.0061770761839397,1.272416153319644,1.1080892608089261,1.1789181692094313,1.1916666666666667,1.0516399162595953,1.1090014064697609,1.0834522111269616,1.0598885793871866,1.0309859154929577,0.9868055555555556,1.0525210084033614,1.0622377622377623,1.0892351274787535,0.9495798319327731,1.1479915433403804,1.0555160142348754,1.0444915254237288,1.0211565585331452
6,0.7991967871485943,0.9375,1.0543478260869565,1.1070496083550914,1.3712737127371273,1.16986301369863,1.2628726287262872,1.0698324022346368,0.9514824797843666,1.1386666666666667,1.0389610389610389,1.1798365122615804,1.0773333333333333,1.1210526315789473,0.9295392953929539,1.2432432432432432,1.2825484764542936,1.3421750663129974,1.1216931216931216,1.133159268929504,1.0190217391304348
7,0.9624060150375939,1.0153846153846153,0.98,1.2717391304347827,1.0526315789473684,1.40625,1.5729166666666667,1.3814432989690721,1.6153846153846154,1.0104166666666667,1.2,1.4421052631578948,1.2772277227722773,1.4736842105263157,0.9183673469387755,0.8315789473684211,1.1111111111111112,3.791208791208791,1.2,1.0777777777777777,0.8865979381443299
8,0.8,1.5,1.5217391304347827,1.5,1.6428571428571428,1.4444444444444444,1.16,1.3461538461538463,1.1923076923076923,1.3703703703703705,1.125,1.1785714285714286,1.5416666666666667,1.3076923076923077,1.4444444444444444,1.2916666666666667,1.5925925925925926,1.6,1.3333333333333333,1.3478260869565217,1.2272727272727273
9,1.5,1.5,2.3333333333333335,3.25,7.6,2.3333333333333335,2.7142857142857144,1.625,1.5,0.875,1.75,4.0,1.8333333333333333,0.875,0.8571428571428571,2.4285714285714284,1.125,2.625,2.1666666666666665,2.142857142857143,0.625
10,3.0,4.666666666666667,4.5,5.333333333333333,8.666666666666666,6.666666666666667,8.5,4.666666666666667,6.5,2.5,1.5,3.0,1.6666666666666667,3.3333333333333335,0.5,3.5,1.5,3.0,1.0,2.3333333333333335,5.0
11,7.0,5.0,7.0,12.0,22.0,5.0,7.0,7.0,1.0,3.0,7.0,1.0,1.0,1.0,2.0,1.5,1.0,1.0,1.0,1.0,0.5
12,3.0,9.0,11.0,10.0,14.0,15.0,11.0,1.0,5.0,5.0,1.0,3.0,2.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0
13,1.0,9.0,3.0,5.0,7.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
14,1.0,3.0,5.0,1.0,7.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
15,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
